ds,yhat,yhat_lower,yhat_upper,category
2024-08-17,197.89599014868418,30.384080912246112,367.7453371942716,Entertainment
2024-08-18,183.21365872514843,9.745012101694373,359.92037548385883,Entertainment
2024-08-19,213.7737692924039,47.17676333469715,392.8185579989599,Entertainment
2024-08-20,202.19243991585415,33.956072827291514,362.91580951470297,Entertainment
2024-08-21,186.74663035932085,19.198541425346153,364.2094659492517,Entertainment
2024-08-22,168.366615964481,0.0,336.6201056663969,Entertainment
2024-08-23,169.87893012796948,6.465266868700421,350.32181597493917,Entertainment
2024-08-24,152.48286156022567,0.0,320.06549708471937,Entertainment
2024-08-25,134.8084486294199,0.0,303.7451563830604,Entertainment
2024-08-26,171.15461227064563,2.4525983807871454,343.50187933844217,Entertainment
2024-08-27,175.78377211314066,8.942022905081531,336.9890686434638,Entertainment
2024-08-28,181.13039111774336,11.631602176756553,336.858497931808,Entertainment
2024-08-29,178.34182096502727,7.544558267370593,350.19507433769303,Entertainment
2024-08-30,183.37333259255524,0.0,341.1710380542426,Entertainment
2024-08-31,157.80555933809822,0.0,326.17254328531806,Entertainment
2024-09-01,126.6705797513075,0.0,292.95771762529847,Entertainment
2024-09-02,151.41985547306643,0.0,312.82751031896146,Entertainment
2024-09-03,149.59595248994094,0.0,312.70897801550683,Entertainment
2024-09-04,152.67761492047458,0.0,319.7242410105128,Entertainment
2024-09-05,149.3968431322428,0.0,313.1220967034752,Entertainment
2024-09-06,154.68604010275732,0.0,328.0302544518922,Entertainment
2024-09-07,130.735975468819,0.0,304.9825349744268,Entertainment
2024-09-08,103.21969858265317,0.0,270.640399747561,Entertainment
2024-09-09,133.1620273624809,0.0,308.1279094349164,Entertainment
2024-09-10,137.41299368672549,0.0,303.86831405701093,Entertainment
2024-09-11,148.19244271579515,0.0,311.2000005041238,Entertainment
2024-09-12,156.122253016354,0.0,333.0885897995112,Entertainment
2024-09-13,176.62164783937544,13.608623967982497,335.83492229183724,Entertainment
2024-09-14,168.3435935332649,14.033100290684374,328.1830879127974,Entertainment
2024-09-15,150.08866311259465,0.0,319.9509051257074,Entertainment
2024-09-16,177.06298857667892,6.0279725269889,345.28349922983637,Entertainment
2024-09-17,166.15805349027087,7.409387266861878,333.3667711537223,Entertainment
2024-09-18,156.54881485999266,0.0,328.3088442630742,Entertainment
2024-09-19,148.16009774374638,0.0,321.546678075798,Entertainment
2024-09-20,161.55100651679484,0.0,326.419453682737,Entertainment
2024-09-21,153.18008398563163,0.0,318.71700344361483,Entertainment
2024-09-22,135.38479208138958,0.0,307.8637065992144,Entertainment
2024-09-23,159.13574040703054,0.0,334.5510549908068,Entertainment
2024-09-24,143.4460778940766,0.0,319.7162234009925,Entertainment
2024-09-25,134.22383065868897,0.0,309.0752683693546,Entertainment
2024-09-26,136.30541486315056,0.0,298.6631126587827,Entertainment
2024-09-27,168.16537673712554,2.372227783349905,330.5277790527162,Entertainment
2024-09-28,177.69779744205974,4.879954409893067,354.66422337322376,Entertainment
2024-09-29,168.15048169287232,0.0,323.3686920422683,Entertainment
2024-09-30,187.14648884763886,20.01875343769904,370.6300285954529,Entertainment
2024-10-01,157.6559554905524,0.0,326.45487800748333,Entertainment
2024-10-02,133.19857898637858,0.0,307.4046194423505,Entertainment
2024-10-03,124.2791147252399,0.0,289.12600834167074,Entertainment
2024-10-04,150.42122727772977,0.0,321.26796433030927,Entertainment
2024-10-05,157.417925633586,0.0,316.4229060340884,Entertainment
2024-10-06,146.62575490434176,0.0,318.4622730143806,Entertainment
2024-10-07,165.6648683435726,0.0,334.50844929092807,Entertainment
2024-10-08,138.35236137510293,0.0,306.5637219675426,Entertainment
2024-10-09,118.3406910877615,0.0,285.7718383934721,Entertainment
2024-10-10,115.36271509015153,0.0,299.58059145165987,Entertainment
2024-10-11,148.8300812824934,0.0,319.9290572215657,Entertainment
2024-10-12,165.98144114551545,0.0,328.16104225500675,Entertainment
2024-10-13,169.71874893513993,0.623604076075867,330.6911388266655,Entertainment
2024-10-14,206.28036284749078,29.836228115379082,374.7091751630377,Entertainment
2024-10-15,193.8066129780195,21.294733050107254,354.51471675876854,Entertainment
2024-10-16,178.8201592992292,6.56095914055674,357.3901021415707,Entertainment
2024-10-17,167.63155654767488,0.0,331.970006373709,Entertainment
2024-10-18,183.34243772347781,16.959786722666607,347.1916967786305,Entertainment
2024-10-19,182.03830076411313,9.40885087570939,346.83278534757034,Entertainment
2024-10-20,174.50286604387205,9.536277634423309,345.53645225260675,Entertainment
2024-10-21,208.4171846659248,35.861134864440906,396.6579003512161,Entertainment
2024-10-22,196.76727397001702,33.9425372213829,351.5534949916469,Entertainment
2024-10-23,179.8579951088792,10.78426938915848,347.6110344383681,Entertainment
2024-10-24,162.73655450662605,0.0,333.6898691273311,Entertainment
2024-10-25,173.56509133202394,7.80160535558381,348.12716380593537,Entertainment
2024-10-26,175.10221047134735,7.551648423343393,346.2184783682219,Entertainment
2024-10-27,179.9159378804636,17.751415048607743,344.00957826578156,Entertainment
2024-10-28,229.93320811900884,50.4727048266036,402.8569881944308,Entertainment
2024-10-29,228.40502239545222,54.58759944475141,400.1020007519228,Entertainment
2024-10-30,208.90062553268191,39.500609783600005,389.73354510333496,Entertainment
2024-10-31,177.04731591800405,0.846164789630787,343.2023833331238,Entertainment
2024-11-01,167.62976777798275,5.142025198316492,332.75554010907064,Entertainment
2024-11-02,150.73942873109434,0.0,312.71515165222576,Entertainment
2024-11-03,142.4857418521668,0.0,311.8565242900894,Entertainment
2024-11-04,184.0336502278808,21.659150304611444,361.42473645656736,Entertainment
2024-11-05,176.34800940531522,0.0,348.1999036959131,Entertainment
2024-11-06,152.1487412917286,0.0,313.96685726902905,Entertainment
2024-11-07,117.84779723442287,0.0,288.13418381105,Entertainment
2024-11-08,109.00373041023848,0.0,290.8263398297179,Entertainment
2024-11-09,95.33053231618374,0.0,246.87193886077057,Entertainment
2024-11-10,92.35810162830782,0.0,264.5031495128692,Entertainment
2024-11-11,142.03329256110254,0.0,316.7424675563251,Entertainment
2024-11-12,147.17336317256704,0.0,317.19003106169305,Entertainment
2024-11-13,140.95950052863094,0.0,300.06062233639176,Entertainment
2024-11-14,126.20200978909264,0.0,300.13527272456236,Entertainment
2024-11-15,131.45854137598963,0.0,301.8834622265777,Entertainment
2024-11-16,120.41988188350163,0.0,297.80803731668783,Entertainment
2024-11-17,108.54846819142955,0.0,273.75224346205584,Entertainment
2024-11-18,144.6006260510426,0.0,314.8974125271691,Entertainment
2024-11-19,140.49550569960516,0.0,317.11310919383163,Entertainment
2024-11-20,134.37631264457352,0.0,300.69446608586566,Entertainment
2024-11-21,126.6568093581616,0.0,284.3686737955598,Entertainment
2024-11-22,139.19368500169873,0.0,292.56487338865713,Entertainment
2024-11-23,131.16983210284192,0.0,292.89384512880997,Entertainment
2024-11-24,120.03363114031096,0.0,284.4102368894027,Entertainment
2024-11-25,161.13215574377284,0.0,332.30385826324334,Entertainment
2024-11-26,171.12060844537686,0.0,340.99677005421233,Entertainment
2024-11-27,185.93247973588436,23.558260280679484,350.0761483261833,Entertainment
2024-11-28,197.30901218636754,15.87552441878263,353.852022180111,Entertainment
2024-11-29,217.92434618718005,46.18647739883278,382.33671037648116,Entertainment
2024-11-30,203.53214229188671,19.921467977408362,356.584612879953,Entertainment
2024-12-01,175.6221587676878,0.0,336.953950111995,Entertainment
2024-12-02,197.2462315552939,25.005281633660957,372.8903874128416,Entertainment
2024-12-03,190.8004026264492,16.865724579569633,367.02141449438733,Entertainment
2024-12-04,193.40699257179168,25.349825249582857,371.226259674706,Entertainment
2024-12-05,194.8769723729242,20.774728905931347,361.2378782506351,Entertainment
2024-12-06,206.1747197466144,39.85871944724573,378.69078892222035,Entertainment
2024-12-07,183.2121881044418,23.908153857014025,352.4870563055544,Entertainment
2024-12-08,148.60393351366545,0.0,314.2545613173745,Entertainment
2024-12-09,165.7748730899638,0.0,337.50214205696955,Entertainment
2024-12-10,156.54117199651546,0.0,327.71610472211006,Entertainment
2024-12-11,158.15889772425484,0.0,328.3172911946984,Entertainment
2024-12-12,162.14216037067183,0.6931718716520061,325.0147735817694,Entertainment
2024-12-13,181.2261689883723,16.437450871745767,340.67495818226655,Entertainment
2024-12-14,170.0817001643374,6.05849084191999,348.1064538612917,Entertainment
2024-12-15,145.83797780653222,0.0,314.53076939130716,Entertainment
2024-12-16,164.89886816831955,8.490888160299766,326.2177408362375,Entertainment
2024-12-17,145.699470953498,0.0,311.9122091107546,Entertainment
2024-12-18,129.27327669378082,0.0,315.39553788526695,Entertainment
2024-12-19,116.06497875489904,0.0,283.35007768110546,Entertainment
2024-12-20,126.71285740710074,0.0,299.6819735211062,Entertainment
2024-12-21,117.23207345480338,0.0,282.9686963375498,Entertainment
2024-12-22,99.52737043438717,0.0,262.267527733303,Entertainment
2024-12-23,123.62827284189291,0.0,293.1419975111569,Entertainment
2024-12-24,106.48989967383733,0.0,262.33681738243325,Entertainment
2024-12-25,94.04164426572679,0.0,263.7280816672979,Entertainment
2024-12-26,93.23387467823657,0.0,269.3243645824203,Entertainment
2024-12-27,126.26522763738565,0.0,308.82249564612243,Entertainment
2024-12-28,143.077550548666,0.0,312.9894184598929,Entertainment
2024-12-29,145.59541216216647,0.0,326.82567460137193,Entertainment
2024-12-30,176.83770423772947,16.753452442163304,341.2019610812775,Entertainment
2024-12-31,154.05681007954422,0.0,330.1811311003268,Entertainment
2025-01-01,129.6166437310514,0.0,303.8388457892165,Entertainment
2025-01-02,117.65053024187742,0.0,284.98472944312186,Entertainment
2025-01-03,143.74149205180106,0.0,315.73228850758994,Entertainment
2025-01-04,156.87423942221454,0.0,316.9715387697397,Entertainment
2025-01-05,156.61699536884382,0.0,324.11544490082144,Entertainment
2025-01-06,185.06863793898023,24.194903537291122,370.60056628804784,Entertainment
2025-01-07,160.1941050981357,0.0,339.03181573532083,Entertainment
2025-01-08,135.15291510586545,0.0,302.587726766814,Entertainment
2025-01-09,123.77169198678324,0.0,286.68690708322015,Entertainment
2025-01-10,151.14529223498212,0.0,309.6615841900264,Entertainment
2025-01-11,167.12311102558752,0.0,349.69817721428467,Entertainment
2025-01-12,173.3420857369295,0.0,351.67951458312496,Entertainment
2025-01-13,212.55565608563975,40.95749602512316,380.53599919002914,Entertainment
2025-01-14,199.27684908855025,21.351511545005646,359.3233104843514,Entertainment
2025-01-15,179.8692121848325,9.96932960907877,351.6659368217972,Entertainment
2025-01-16,162.36973373695184,1.644208804605747,334.2381189892366,Entertainment
2025-01-17,172.05215226373898,8.231625697233024,336.02911448514163,Entertainment
2025-01-18,165.79830814119308,2.0149656883589135,337.11123982940535,Entertainment
2025-01-19,154.66699520763032,0.0,319.6799059567102,Entertainment
2025-01-20,186.61489881862371,10.604112243760929,358.71526514063487,Entertainment
2025-01-21,173.897478652838,0.0,333.3526814466962,Entertainment
2025-01-22,156.3239047414405,0.0,330.33554339340367,Entertainment
2025-01-23,137.56202417543543,0.0,301.8230303657756,Entertainment
2025-01-24,144.986622995494,0.0,310.00666156595634,Entertainment
2025-01-25,142.11741400435585,0.0,303.70323072248806,Entertainment
2025-01-26,144.84563786724178,0.0,299.79074791135383,Entertainment
2025-01-27,198.8999730023315,28.903892187519606,367.9964583370204,Entertainment
2025-01-28,207.72958031042714,38.88769638513836,374.6718041831151,Entertainment
2025-01-29,201.84130383258562,25.113752228916965,375.1687155323627,Entertainment
2025-01-30,181.35871922730655,14.188228740420877,358.5284576328368,Entertainment
2025-01-31,177.56784449818772,1.3012974570770937,341.72192880443316,Entertainment
2025-02-01,161.5023320374876,0.0,338.2031861374003,Entertainment
2025-02-02,154.67045823662022,0.0,311.7585544927699,Entertainment
2025-02-03,203.78618520245078,41.940473572069,374.6981223050601,Entertainment
2025-02-04,210.09397284560143,43.53440431293912,390.9251564220558,Entertainment
2025-02-05,202.1682751409554,35.14771222059121,367.6531938621776,Entertainment
2025-02-06,180.0943210936716,13.689237006070663,332.47489135729,Entertainment
2025-02-07,176.0835297153543,17.206878781911637,340.6812823091758,Entertainment
2025-02-08,161.3054288056974,0.0,337.6160300175195,Entertainment
2025-02-09,156.56499040497934,0.0,322.2275822874268,Entertainment
2025-02-10,208.57106146369807,47.04941227206021,395.11910295296406,Entertainment
2025-02-11,220.121058458561,49.85291686327411,389.4944440960047,Entertainment
2025-02-12,221.49697562161612,56.913893590162054,391.796713426836,Entertainment
2025-02-13,211.51568891332974,43.01429428762954,380.9954326458711,Entertainment
2025-02-14,216.87685402193208,36.29178064233531,395.01155995085503,Entertainment
2025-02-15,201.6816313276453,23.995610749766957,376.43939978537924,Entertainment
2025-02-16,183.45431418957338,8.448696703753878,337.3434090007189,Entertainment
2025-02-17,212.80128387369095,51.96365906773965,385.9806111278457,Entertainment
2025-02-18,201.57498613017896,15.233160050640842,370.36901054483087,Entertainment
2025-02-19,188.16009170067218,16.332728732978172,344.16152035633127,Entertainment
2025-02-20,172.92442964982706,3.949897433045879,344.2569549078898,Entertainment
2025-02-21,177.52036948593192,12.8810804245049,337.6132002505394,Entertainment
2023-01-01,239.65510319415205,0.0,479.96568188945844,Groceries
2023-01-02,229.5686481027017,0.0,442.07604511431475,Groceries
2023-01-03,214.848134448823,0.0,472.18133305226144,Groceries
2023-01-04,196.17405073363764,0.0,425.4636941321919,Groceries
2023-01-05,223.92909300480855,0.0,475.77579004690546,Groceries
2023-01-06,170.18664858942998,0.0,410.7387336115444,Groceries
2023-01-07,236.38606775566086,16.803520750510817,483.22225731359043,Groceries
2023-01-08,244.35527962543662,7.5623230484095805,481.0797984710771,Groceries
2023-01-09,251.40398821972923,25.32136174969579,507.29363130473047,Groceries
2023-01-10,253.49715886372428,14.929715097613789,468.22133112381226,Groceries
2023-01-11,240.60455539592292,0.0,458.0152798979571,Groceries
2023-01-12,258.46364855077604,18.64198114077403,489.29510221236353,Groceries
2023-01-13,185.62097291171463,0.0,421.80187303581005,Groceries
2023-01-14,236.74501598234966,0.0,466.9946021667386,Groceries
2023-01-15,243.65970448312402,24.856531796464704,487.57557768278076,Groceries
2023-01-16,262.4816279622139,18.646620012560586,506.7857661571616,Groceries
2023-01-17,278.2317626614291,37.73429144375219,514.3069624984948,Groceries
2023-01-18,269.24018081439897,35.64733900440719,533.3695957914184,Groceries
2023-01-19,277.86045869491517,31.622327609343028,516.4175299582512,Groceries
2023-01-20,189.1588049233496,0.0,426.38152522320894,Groceries
2023-01-21,227.71838047553413,1.5744898717410212,478.003252320691,Groceries
2023-01-22,230.94435854716056,17.953480685386765,470.48587484832547,Groceries
2023-01-23,253.14200257488312,23.491299654848547,488.77470024784975,Groceries
2023-01-24,273.9160761266578,36.685643415349844,509.4845480141222,Groceries
2023-01-25,268.09550118227565,40.641602368001216,511.2979976585292,Groceries
2023-01-26,278.2812759414683,32.80330230458375,514.6193305663453,Groceries
2023-01-27,190.78006712212385,0.0,417.1459302093757,Groceries
2023-01-28,228.7129332064878,0.0,464.6986022110728,Groceries
2023-01-29,225.851091226569,0.0,473.0850158372023,Groceries
2023-01-30,234.5528812375772,0.0,460.3331341067558,Groceries
2023-01-31,237.74097360976623,6.180081750749745,466.12677875390756,Groceries
2023-02-01,217.44791041112705,0.0,462.33499538720616,Groceries
2023-02-02,221.80147793721068,0.0,457.7736134336424,Groceries
2023-02-03,136.5180421552727,0.0,358.2615920044115,Groceries
2023-02-04,178.9539904632473,0.0,404.55586562691195,Groceries
2023-02-05,178.1966185821985,0.0,405.09318855935135,Groceries
2023-02-06,187.81417446095364,0.0,410.8049000244893,Groceries
2023-02-07,196.76562984357227,0.0,416.1384984795403,Groceries
2023-02-08,191.20669448132844,0.0,419.63590919667774,Groceries
2023-02-09,215.5950641806397,0.0,449.42903541059974,Groceries
2023-02-10,145.4557235387428,0.0,396.96041947784437,Groceries
2023-02-11,189.30660602651218,0.0,426.9705745156809,Groceries
2023-02-12,177.0675222894634,0.0,413.09147330948053,Groceries
2023-02-13,173.13267257498939,0.0,403.3812156746557,Groceries
2023-02-14,179.31382365781502,0.0,419.06215380222403,Groceries
2023-02-15,186.51165818032337,0.0,402.44171980499704,Groceries
2023-02-16,232.2155238274864,0.0,469.52926481767787,Groceries
2023-02-17,179.24312429028132,0.0,408.62951014894816,Groceries
2023-02-18,227.63312582697844,0.0,464.9008736999881,Groceries
2023-02-19,209.1557642533357,0.0,449.75638677549927,Groceries
2023-02-20,197.33600846119182,0.0,425.6872083892842,Groceries
2023-02-21,202.3711918189889,0.0,427.4016471753595,Groceries
2023-02-22,216.77551436136176,0.0,452.6223237220896,Groceries
2023-02-23,273.5587222259785,28.791738924798693,530.1767274594814,Groceries
2023-02-24,230.44691271944663,0.0,470.4944215222964,Groceries
2023-02-25,285.7795463274821,40.29243234359977,511.8126360831122,Groceries
2023-02-26,272.54507445063956,45.638714869020994,518.5757179045773,Groceries
2023-02-27,264.34068006117127,18.363592544372892,509.5410308010135,Groceries
2023-02-28,268.4288473783656,10.045300723720906,495.4233321508152,Groceries
2023-03-01,273.8776497263558,49.72377389117484,514.4534319586829,Groceries
2023-03-02,314.1677075795692,82.24318111061396,527.5207733377383,Groceries
2023-03-03,252.83825394457895,9.102099557881187,479.2368335989116,Groceries
2023-03-04,295.31019884956544,56.824764647105496,523.3775590863576,Groceries
2023-03-05,277.39991886047795,26.79115244169571,512.8872083083886,Groceries
2023-03-06,269.04894630979766,36.55234845933719,502.20765099933163,Groceries
2023-03-07,271.5409803322497,37.19502641768307,511.460272394644,Groceries
2023-03-08,271.9782956675488,28.688819034889413,513.9288835275285,Groceries
2023-03-09,308.1568989967844,96.41347640224271,553.3502687445457,Groceries
2023-03-10,249.8222399905069,0.0,457.970142992259,Groceries
2023-03-11,303.06297056391,89.13201959102604,540.474262611831,Groceries
2023-03-12,296.2840390746113,62.62907077092643,524.5126391881654,Groceries
2023-03-13,288.846016581198,58.22355287696788,516.5880271225141,Groceries
2023-03-14,277.5198386836069,57.6817657447753,531.4068039113974,Groceries
2023-03-15,255.89338805094187,23.802920062271568,488.7100470223974,Groceries
2023-03-16,275.06005561899866,45.22180293959655,516.9457878475221,Groceries
2023-03-17,214.7364700119269,0.0,451.0508207967506,Groceries
2023-03-18,279.7654562453294,29.322668378543707,521.2596028413714,Groceries
2023-03-19,287.678898687535,47.56666826058316,526.8714169549553,Groceries
2023-03-20,286.15864403078837,59.87947648648848,531.080330365584,Groceries
2023-03-21,268.5473971370869,29.303458946745206,512.3467864972331,Groceries
2023-03-22,234.79571985206485,0.0,467.7496145227856,Groceries
2023-03-23,245.8289367228009,16.28696303105766,476.81603091910637,Groceries
2023-03-24,186.78421848638737,0.0,430.79387163334974,Groceries
2023-03-25,260.50729882145066,4.99815637745293,486.0563107124134,Groceries
2023-03-26,279.0500139121497,34.96825747335801,498.1798694786976,Groceries
2023-03-27,286.43145491643105,65.70546484465639,514.107812721784,Groceries
2023-03-28,276.1119020458896,47.447609797497186,497.367018463579,Groceries
2023-03-29,249.09244023633528,13.459959426866861,480.0445176420266,Groceries
2023-03-30,264.76476997345753,35.92240714064842,500.5968474257364,Groceries
2023-03-31,204.50013786822137,0.0,441.54340159669766,Groceries
2023-04-01,269.03488391288926,25.85616190766869,518.5709409609218,Groceries
2023-04-02,273.6922075820127,43.21140929597829,501.4026621615698,Groceries
2023-04-03,269.5649929448544,46.3922305378146,506.62812024264366,Groceries
2023-04-04,255.57835271879512,23.191908095369065,495.30353189357066,Groceries
2023-04-05,232.05993215557302,0.0,457.35580852775615,Groceries
2023-04-06,252.69298911361054,7.883583535437778,488.36496112693436,Groceries
2023-04-07,194.1598759470701,0.0,408.68172351382697,Groceries
2023-04-08,258.3641518136429,29.52092681542173,493.30544758425975,Groceries
2023-04-09,266.7429228637942,47.55669542770583,504.26065438023,Groceries
2023-04-10,274.5248818221657,49.73893423943709,501.6345735706241,Groceries
2023-04-11,277.06169254142253,27.58063913798705,517.9099757063386,Groceries
2023-04-12,264.55974844893285,48.26587993075343,496.0644096471211,Groceries
2023-04-13,282.04289308136543,39.760677508572606,493.50379665752473,Groceries
2023-04-14,207.10430793832793,0.0,445.05882410106955,Groceries
2023-04-15,252.4870886581592,12.286076239231486,475.90397517773397,Groceries
2023-04-16,252.60875023538193,27.93255340290186,480.1026680155025,Groceries
2023-04-17,267.5092513774094,35.034376374849195,504.82880827295435,Groceries
2023-04-18,285.7179022775267,56.9286084663434,520.4495862814277,Groceries
2023-04-19,284.8336564583557,54.331559644753135,516.6373716039329,Groceries
2023-04-20,301.5837199983319,74.98663675563456,544.4503007196355,Groceries
2023-04-21,215.47534785374202,0.0,446.5819582736255,Groceries
2023-04-22,248.37506555205428,13.11213051386526,479.1964653505219,Groceries
2023-04-23,243.1880321160685,10.834903409972252,479.1872479131623,Groceries
2023-04-24,261.59231765149656,17.147888464056223,502.103912176323,Groceries
2023-04-25,287.71383341585664,48.37569341057874,502.4397165479166,Groceries
2023-04-26,294.06551697791406,55.09592505503554,535.6131872441687,Groceries
2023-04-27,315.76067466472335,65.41367355660778,555.4813783140456,Groceries
2023-04-28,233.51142857233452,0.0,443.56714475805757,Groceries
2023-04-29,269.19790015678313,38.821998545233214,505.5771933960912,Groceries
2023-04-30,262.84899696006886,13.990040944683242,501.46147548368646,Groceries
2023-05-01,272.6598622224933,26.402325709448252,506.78525943382135,Groceries
2023-05-02,283.2136711541414,47.1871469020084,529.2300285023877,Groceries
2023-05-03,272.7383433191661,34.21735511305693,505.83602840381667,Groceries
2023-05-04,283.4235087220643,50.10174863410782,528.3653360481329,Groceries
2023-05-05,198.73592757835715,0.0,428.80651509256296,Groceries
2023-05-06,236.80666332286458,10.539991168300817,460.96591507737907,Groceries
2023-05-07,231.71562083551262,0.0,455.7226595314442,Groceries
2023-05-08,239.62010479415702,2.3080107655937936,469.74596840935556,Groceries
2023-05-09,249.37016750540232,16.595259789303444,495.63326087405744,Groceries
2023-05-10,245.28562552701163,0.0,467.25515184510385,Groceries
2023-05-11,270.23156540876005,20.465802185506888,487.77220155001,Groceries
2023-05-12,200.22152024833994,0.0,436.91228644419573,Groceries
2023-05-13,242.7383974550666,23.40568219443637,481.13367967674463,Groceries
2023-05-14,227.38273453068416,0.0,471.10786666961445,Groceries
2023-05-15,216.71005582640066,0.0,440.7033157191182,Groceries
2023-05-16,212.80499583138487,0.0,469.23162565687784,Groceries
2023-05-17,209.8488081613166,0.0,442.68127113465954,Groceries
2023-05-18,249.49272806346042,0.0,490.6333287792548,Groceries
2023-05-19,196.86542697814545,0.0,428.31185746296774,Groceries
2023-05-20,247.72651243404601,10.536372316492976,480.76136402859606,Groceries
2023-05-21,228.29718796988897,0.0,465.958037453051,Groceries
2023-05-22,207.42745969592787,0.0,436.34813019666956,Groceries
2023-05-23,197.00089088267026,0.0,433.4881582003337,Groceries
2023-05-24,196.5427817337792,0.0,412.07604749285935,Groceries
2023-05-25,245.760387263349,3.2480838696937053,498.85386898335264,Groceries
2023-05-26,204.2922833871434,0.0,433.58213969580885,Groceries
2023-05-27,264.1848727088907,28.440019247473565,508.61002730823805,Groceries
2023-05-28,251.8356924533732,15.71536961637995,479.18289455558374,Groceries
2023-05-29,237.11728700593906,0.0,469.6669110027336,Groceries
2023-05-30,230.40845689917657,9.819759993640202,448.30221688720167,Groceries
2023-05-31,227.44924969455508,0.0,467.9823938536764,Groceries
2023-06-01,265.9209593061658,28.659216891581398,500.51959916062873,Groceries
2023-06-02,208.7276705060711,0.0,445.7149797123315,Groceries
2023-06-03,254.93935558489594,9.263676151510374,489.4031537655388,Groceries
2023-06-04,236.49701851467768,15.418270689690964,483.36601558249237,Groceries
2023-06-05,222.6163214023002,0.0,455.75509018663746,Groceries
2023-06-06,218.05011639654177,0.0,453.2480585709994,Groceries
2023-06-07,213.87368805083136,8.048335995650994,451.25724463844114,Groceries
2023-06-08,249.0482464546237,0.6339210596618905,474.05238743599404,Groceries
2023-06-09,192.61493568428793,0.0,426.9914893218793,Groceries
2023-06-10,247.77423023072632,20.603844409932798,479.88212415695347,Groceries
2023-06-11,243.0329769573427,2.6328080796293394,475.85447441926425,Groceries
2023-06-12,237.55887098633377,8.407539878770775,483.9379518563326,Groceries
2023-06-13,227.55703782556444,0.0,449.6919223542426,Groceries
2023-06-14,205.03156225803798,0.0,461.8044695014547,Groceries
2023-06-15,219.8678503542992,0.0,464.7632737957088,Groceries
2023-06-16,154.08213748323442,0.0,390.29762823118176,Groceries
2023-06-17,215.66230554192356,0.0,447.48934406000177,Groceries
2023-06-18,226.41578180010774,0.0,476.3861440124671,Groceries
2023-06-19,232.94663289539466,5.6261911735739885,460.65034034832007,Groceries
2023-06-20,223.225851649005,2.830441477972477,451.96384386211815,Groceries
2023-06-21,191.12832513774538,0.0,419.6439205353113,Groceries
2023-06-22,195.68597595266806,0.0,430.25925662308833,Groceries
2023-06-23,127.3368244600947,0.0,369.5535033253029,Groceries
2023-06-24,195.61169452288127,0.0,426.13401228046496,Groceries
2023-06-25,217.9433522625176,0.0,454.88744984867117,Groceries
2023-06-26,235.7801203744773,3.129474420707121,482.08358971798174,Groceries
2023-06-27,235.4301225930292,0.0,449.1854045483453,Groceries
2023-06-28,211.84398160036068,0.0,462.6725590087769,Groceries
2023-06-29,224.03572090201067,3.9674041437112826,457.9176578141979,Groceries
2023-06-30,159.46042225254814,0.0,392.6582291354048,Groceries
2023-07-01,224.01851498619274,0.0,460.45887704614114,Groceries
2023-07-02,235.55505607824165,11.004158753365264,484.2613183896258,Groceries
2023-07-03,241.08358281304845,1.7655777826920571,492.67628325516677,Groceries
2023-07-04,233.88103826646469,6.442285715820008,458.3747360063336,Groceries
2023-07-05,211.50423798725072,0.0,432.4362680033187,Groceries
2023-07-06,229.2016487300188,0.0,444.0718194795062,Groceries
2023-07-07,168.40307383338953,0.0,403.1264160114022,Groceries
2023-07-08,232.85714440074597,0.0,462.4307177271313,Groceries
2023-07-09,244.67402879078534,15.17510308170137,492.93858105490915,Groceries
2023-07-10,256.8802492184672,29.888737500480378,495.9952021920355,Groceries
2023-07-11,263.4287268456089,8.49806970926303,492.7072780940117,Groceries
2023-07-12,254.40836503752107,32.121525204975825,494.42014001148743,Groceries
2023-07-13,274.53713747971267,17.712226410276834,513.4967616166331,Groceries
2023-07-14,200.80470861838265,0.0,439.2525076741299,Groceries
2023-07-15,243.34241188681813,1.7307812008478036,485.9328551728193,Groceries
2023-07-16,237.59231581758578,0.9319638750098277,486.137153202352,Groceries
2023-07-17,246.4784682190117,9.987224675970044,500.5947761737191,Groceries
2023-07-18,262.8694827691847,29.200958083458442,494.1308936164015,Groceries
2023-07-19,266.0810112775666,35.54724818108685,509.72046873954133,Groceries
2023-07-20,289.33301083837046,43.3672087497609,513.5923224212465,Groceries
2023-07-21,206.36148824494083,0.0,454.20751799365144,Groceries
2023-07-22,233.65021968348978,0.0,484.4174558873887,Groceries
2023-07-23,216.6025842328153,0.0,449.5371299976346,Groceries
2023-07-24,223.57022878078632,0.0,459.59084344747924,Groceries
2023-07-25,245.62002482763125,0.9543115615833828,505.1429080323432,Groceries
2023-07-26,256.65867257453215,22.000456331537936,485.49424656903,Groceries
2023-07-27,286.35578515117965,38.995474156529966,518.3029088360753,Groceries
2023-07-28,208.6784144779276,0.0,452.6154174904154,Groceries
2023-07-29,241.12664609825273,0.7447502532260388,486.545418213324,Groceries
2023-07-30,227.69673315156444,0.0,464.74896688243393,Groceries
2023-07-31,232.94900211447188,6.4985966499248775,467.83090126157487,Groceries
2023-08-01,245.93263621508638,0.0,477.0451709976546,Groceries
2023-08-02,243.72667484363888,30.096629577327132,486.4550893911217,Groceries
2023-08-03,262.9984830995827,11.311827730427238,503.16070784135,Groceries
2023-08-04,183.13814683631955,0.0,414.79713791615364,Groceries
2023-08-05,220.8306939810963,0.0,460.1915001053409,Groceries
